model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_4b_base,down,3,16,0.13328178488616885,0.003911473216286687,0.14096664471244577,0.08957959664753772
qwen3_4b_base,down,3,17,0.1297944176036009,0.003809128070378196,0.14477577278282397,0.09254220795161602
qwen3_4b_base,down,3,18,0.1225410860527837,0.0035962616827161504,0.14837203446554012,0.12982382899449404
qwen3_4b_base,down,3,19,0.11767959775793933,0.003453589664384347,0.15182562412992448,0.11541821552058261
qwen3_4b_base,down,3,20,0.11701664116205437,0.0034341336151531687,0.15525975774507764,0.10454443239746213
qwen3_4b_base,down,3,21,0.11115070497585378,0.003261983667578813,0.15852174141265646,0.10624093520465368
qwen3_4b_base,down,3,22,0.10686682382771073,0.0031362629144614388,0.16165800432711788,0.11969436287123034
qwen3_4b_base,down,3,23,0.10093966264636975,0.002962316172757537,0.16462032049987543,0.11855423199621959
qwen3_4b_base,down,3,24,0.09775395416331265,0.0028688239268589884,0.1674891444267344,0.13461459552453872
qwen3_4b_base,down,3,25,0.09652778294494692,0.002832838995509852,0.17032198342224428,0.12803686529319797
qwen3_4b_base,down,3,26,0.09384154959428855,0.0027540050437228915,0.17307598846596714,0.1514354718065262
qwen3_4b_base,down,3,27,0.09233159656677736,0.002709691855465357,0.17578568032143252,0.1309875915562422
qwen3_4b_base,down,3,28,0.09100405370509038,0.002670731930435871,0.1784564122518684,0.14092928515757747
qwen3_4b_base,down,3,29,0.08995232926356819,0.0026398665575911007,0.1810962788094595,0.15292224344484323
qwen3_4b_base,down,3,30,0.08646218043845762,0.0025374397806542984,0.1836337185901138,0.19020148255656275
qwen3_4b_base,down,3,31,0.08611585230947572,0.002527275952178289,0.18616099454229207,0.1672488769981989
