model,site,layer,n,b,k,dc_slots,mean_group_range,relative_quantization_error_nmse,range_reduction_vs_k0,range_reduction_vs_hadamard,range_reduction_vs_identity,nmse_delta_vs_hadamard,absorbed_energy_fraction,sqrt_one_minus_absorbed_energy_fraction,normalized_range_vs_k0,evaluation_tokens,anchor_mapping_max_abs_error
llama32_3b,down_input,20,8192,128,43,64,0.32914072275161743,0.006075855236201469,0.12147200866490136,0.22720786856026967,0.5116889086419788,-0.0036057651141445527,0.24357502647037046,0.8697269534340244,0.8785279913350986,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,44,64,0.3288646936416626,0.006064007788694934,0.12220877346717603,0.2278559595118788,0.5120984236810229,-0.0036176125616510877,0.24527890604135327,0.8687468526323688,0.8777912265328239,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,45,64,0.3286479115486145,0.0060576539418061475,0.12278739872864719,0.22836494391935067,0.5124200402210798,-0.003623966408539874,0.24696099840012953,0.8677781983893526,0.8772126012713528,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,46,64,0.3282574713230133,0.006041463079552497,0.12382954466630648,0.2292816616430638,0.5129992948665685,-0.0036401572707935245,0.24861539914257838,0.8668244348525379,0.8761704553336935,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,47,64,0.3279990255832672,0.0060287201930692685,0.12451937670747748,0.22988846845934044,0.5133827233289514,-0.003652900157276753,0.25022925488978986,0.865893033295805,0.8754806232925225,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,48,64,0.3277434706687927,0.006020508957677591,0.12520149268453484,0.230488487883876,0.513761862981273,-0.0036611113926684306,0.25182910668514563,0.8649687238940228,0.8747985073154652,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,49,64,0.3274468779563904,0.006011027898730827,0.12599314495318498,0.23118486028189086,0.5142018860506496,-0.0036705924516151943,0.25340170991174255,0.8640591936252154,0.8740068550468151,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,50,64,0.32729217410087585,0.006003975531069277,0.1264060737038444,0.23154809069970592,0.5144314037107315,-0.0036776448192767444,0.25493906938706795,0.8631691205163285,0.8735939262961556,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,51,64,0.3270000219345093,0.005990544950420906,0.12718587346163954,0.23223403710422158,0.5148648388141378,-0.003691075399925116,0.25641314495861156,0.862314823623825,0.8728141265383604,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,52,64,0.3267224431037903,0.0059841725560669835,0.12792677471065556,0.2328857666575888,0.5152766530090911,-0.003697447794279038,0.2578684290908595,0.8614705862124026,0.8720732252893445,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,53,64,0.32656383514404297,0.005975980990645819,0.12835012412522107,0.23325816355290988,0.5155119627734824,-0.003705639359700202,0.2592854227691188,0.8606477660639579,0.8716498758747789,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,54,64,0.3264067769050598,0.005968659419705108,0.12876933709304522,0.23362692184647282,0.5157449733819646,-0.0037129609306409137,0.26068769793124436,0.859832717491464,0.8712306629069547,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,55,64,0.3261728882789612,0.005958824075480561,0.12939362236277657,0.23417607081950548,0.5160919690660952,-0.0037227962748654607,0.26206840020641126,0.8590294522270984,0.8706063776372235,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,56,64,0.3259878158569336,0.005950475153997002,0.12988760956015571,0.23461060383715746,0.5163665413390885,-0.0037311451963490195,0.2634111579989877,0.8582475412146616,0.8701123904398443,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,57,64,0.3256925940513611,0.0059408300667400495,0.1306756026643808,0.23530375747207863,0.5168045305397764,-0.003740790283605972,0.26474142775503734,0.8574721991090806,0.8693243973356192,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,58,64,0.3255957365036011,0.005936131208684088,0.1309341305857145,0.2355311700819609,0.5169482277840965,-0.0037454891416619333,0.26602862415398254,0.8567212941476461,0.8690658694142855,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,59,64,0.3252905607223511,0.005925440111294737,0.13174869240554743,0.2362476947358669,0.5174009846400468,-0.0037561802390512844,0.26730108719031376,0.8559783366474214,0.8682513075944526,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,60,64,0.3250334858894348,0.005916622531801795,0.1324348652822934,0.23685128278904982,0.5177823792337408,-0.0037649978185442263,0.26854441392921696,0.8552517676513641,0.8675651347177066,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,61,64,0.32493579387664795,0.005913377073921724,0.1326956205211032,0.23708065464603262,0.517927314485089,-0.0037682432764242976,0.2697826569219053,0.8545275554820305,0.8673043794788968,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,62,64,0.3247483968734741,0.005907050070175726,0.13319581238859435,0.23752064556632177,0.5182053354919459,-0.0037745702801702955,0.2709786348891859,0.8538274797116887,0.8668041876114057,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,63,64,0.3245405852794647,0.005900684859655012,0.13375049398719738,0.23800856806746304,0.5185136434564519,-0.0037809354906910096,0.27216561095030367,0.8531321052742631,0.8662495060128026,8192,2.384185791015625e-07
llama32_3b,down_input,20,8192,128,64,64,0.3244175314903259,0.005894991189381242,0.13407894376787025,0.23829748704167963,0.5186962052785437,-0.0037866291609647794,0.2733254238611267,0.8524520960962401,0.8659210562321298,8192,2.384185791015625e-07
llama32_3b,down_input,21,8192,128,0,64,0.3818155825138092,0.007708631287023811,0.0,0.12951145007670348,0.45409329310009233,-0.0019997789104210387,0.0,1.0,1.0,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,1,64,0.3660110533237457,0.0071219992321066945,0.041393096337266094,0.16554366648416555,0.4766900620099599,-0.002586410965338155,0.08693526818273485,0.9555442071496563,0.9586069036627339,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,2,64,0.36257824301719666,0.00698801589000207,0.05038385120365481,0.1733700156505241,0.4815981753916145,-0.0027203943074427797,0.10705086501602976,0.9449598589273357,0.9496161487963451,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,3,64,0.36085593700408936,0.006921113662378799,0.054894683374955754,0.1772966434062672,0.48406066892762756,-0.0027872965350660504,0.11684352674691027,0.939764051905099,0.9451053166250443,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,4,64,0.3588368892669678,0.006857032353591133,0.06018270154285899,0.18189980267321335,0.4869474335116945,-0.0028513778438537165,0.12635597929342307,0.9346892642512682,0.939817298457141,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,5,64,0.35712820291519165,0.006795912829789257,0.06465786292974221,0.18579537941955404,0.4893904541272535,-0.0029124973676555926,0.1337758256782227,0.9307116493961904,0.9353421370702578,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,6,64,0.3557783365249634,0.00674883368444764,0.06819325135297256,0.18887289456150744,0.49132044637899125,-0.002959576512997209,0.1404211230082648,0.9271347674376876,0.9318067486470274,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,7,64,0.3549496531486511,0.006709307094330201,0.0703636273519204,0.19076218201761985,0.4925052691933115,-0.0029991031031146483,0.14664043347848016,0.9237746297238953,0.9296363726480796,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,8,64,0.3539266586303711,0.006675228014681725,0.07304291694912542,0.19309447293391543,0.49396791135415286,-0.0030331821827631247,0.15196203118522328,0.9208897701759841,0.9269570830508745,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,9,64,0.3530939221382141,0.006646255579802213,0.07522390832374241,0.194993000953001,0.4951585291732471,-0.003062154617642636,0.1570230116901377,0.9181377828571604,0.9247760916762576,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,10,64,0.3523651957511902,0.006614610485935689,0.07713249042567266,0.19665439981931981,0.49620043694335997,-0.00309379971150916,0.16174820298349496,0.9155609193366137,0.9228675095743274,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,11,64,0.3517424464225769,0.006588279849145187,0.07876351167554729,0.19807418514201727,0.4970908223827628,-0.003120130348299662,0.1661783149380206,0.9131383712570508,0.9212364883244527,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,12,64,0.35106706619262695,0.0065676086635700235,0.08053237670065538,0.19961396189273364,0.49805645766357,-0.0031408015338748258,0.17046642241549406,0.9107873393852738,0.9194676232993446,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,13,64,0.35019686818122864,0.006530011290089524,0.08281148224597933,0.20159789717400484,0.4993006366664951,-0.0031783989073553252,0.17458285024392353,0.9085247105918894,0.9171885177540207,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,14,64,0.3495979309082031,0.006505664007415827,0.0843801381637976,0.20296339418923504,0.5001569764528503,-0.0032027461900290223,0.1784461012402246,0.9063961047796792,0.9156198618362024,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,15,64,0.3489157557487488,0.006483458728494606,0.08616679955399811,0.20451866247199463,0.5011323268887199,-0.0032249514689502434,0.18215018246319445,0.904350494850755,0.9138332004460019,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,16,64,0.3482040762901306,0.006457351693690461,0.08803073463473156,0.20614119661757346,0.5021498615505183,-0.0032510585037543883,0.18565092446106676,0.9024129185350425,0.9119692653652685,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,17,64,0.3475980758666992,0.006435129642820014,0.089617889405738,0.2075227966726907,0.5030162999848989,-0.0032732805546248356,0.18895646543509317,0.9005795548228412,0.910382110594262,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,18,64,0.3470361828804016,0.006414048859633503,0.09108952391210937,0.208803837660159,0.5038196751320324,-0.0032943613378113466,0.19213378337669001,0.8988137830626041,0.9089104760878907,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,19,64,0.3464961647987366,0.006391929259674822,0.09250386661156038,0.2100350067856987,0.5045917742975176,-0.0033164809377700276,0.19527672863874965,0.8970636941495572,0.9074961333884396,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,20,64,0.345973402261734,0.006373205585836236,0.09387301591018456,0.21122683557328656,0.5053392020823838,-0.003335204611608613,0.19832924081012007,0.8953606866452647,0.9061269840898154,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,21,64,0.3452998399734497,0.006350692526381339,0.0956371196270881,0.21276246765972823,0.5063022381331085,-0.00335771767106351,0.20130544508822545,0.8936971270580288,0.9043628803729119,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,22,64,0.34487688541412354,0.00633625236635869,0.096744865299859,0.21372674758410237,0.5069069639254136,-0.0033721578310861597,0.20419835508300366,0.8920771518859769,0.903255134700141,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,23,64,0.34427493810653687,0.006316230912091691,0.09832140469519626,0.21509910707624647,0.50776760735502,-0.003392179285353158,0.20703234981948215,0.8904873105106652,0.9016785953048038,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,24,64,0.3437690734863281,0.0062968956544161465,0.09964629724378796,0.21625241086967423,0.508490875083218,-0.0034115145430287028,0.20980509109285905,0.8889290797960999,0.9003537027562121,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,25,64,0.34326183795928955,0.006276313159289309,0.10097478028709127,0.217408840147637,0.50921610288656,-0.0034320970381555406,0.2124240329415491,0.8874547690211885,0.8990252197129087,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,26,64,0.34287965297698975,0.006262624623951106,0.1019757477693076,0.21828017087975188,0.5097625377484907,-0.0034457855734937436,0.2149776184602583,0.8860148878770275,0.8980242522306924,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,27,64,0.3423777222633362,0.006247670345013586,0.10329033715916155,0.2194245058914704,0.5104801809132314,-0.0034607398524312636,0.21746575115440456,0.884609659027978,0.8967096628408384,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,28,64,0.34196150302886963,0.006229429712398043,0.10438044257530575,0.22037343017443328,0.5110752767711324,-0.003478980485046806,0.21989850553488646,0.8832335446896894,0.8956195574246942,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,29,64,0.3416067361831665,0.006217905816741785,0.10530960016328945,0.22118225121584745,0.5115825101301796,-0.0034905043807030647,0.22228908175154685,0.8818791970833948,0.8946903998367105,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,30,64,0.34121763706207275,0.006204102722606064,0.10632867622752964,0.22206934526126945,0.5121388305884895,-0.0035043074748387854,0.22464593678289363,0.8805419145146393,0.8936713237724704,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,31,64,0.3406714200973511,0.006184476641214086,0.10775925420741586,0.22331464701253279,0.5129197927024528,-0.0035239335562307636,0.22692951179047738,0.8792442710700609,0.8922407457925842,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,32,64,0.3403116464614868,0.006168990597350704,0.1087015249065203,0.22413488286703143,0.5134341845968091,-0.0035394196000941456,0.22917826097017366,0.877964543150705,0.8912984750934797,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,33,64,0.3398328423500061,0.006152098118719279,0.10995554421167371,0.22522649231355024,0.5141187621460743,-0.00355631207872557,0.23139993401055187,0.8766983894073538,0.8900444557883262,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,34,64,0.33946073055267334,0.006138850733655894,0.11093012936318283,0.2260748575288642,0.5146507947167283,-0.003569559463788955,0.23353793754952182,0.8754781907337716,0.8890698706368172,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,35,64,0.3392152190208435,0.0061330738111922455,0.11157314013349616,0.22663459104189929,0.5150018186088512,-0.003575336386252604,0.23562323902613896,0.874286429594936,0.8884268598665038,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,36,64,0.3388102352619171,0.0061155990141980605,0.11263381910385155,0.2275578999407381,0.5155808503726359,-0.003592811183246789,0.23768253283758312,0.8731079355740714,0.8873661808961485,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,37,64,0.3384508490562439,0.006102333029285251,0.11357507509792879,0.228377252506129,0.5160946883327123,-0.0036060771681595983,0.2396852175128228,0.8719603101559023,0.8864249249020713,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,38,64,0.3381528854370117,0.006090780138196385,0.11435546131807842,0.22905656977528718,0.5165207064042643,-0.003617630059248464,0.24160654645473673,0.8708578836671705,0.8856445386819216,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,39,64,0.3377624750137329,0.006079067956089369,0.11537797176856451,0.22994665341461223,0.51707890171706,-0.0036293422413554806,0.243491272263796,0.8697751018143737,0.8846220282314354,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,40,64,0.3374587893486023,0.006064983577801869,0.11617334440142356,0.23063901618443838,0.5175131009718223,-0.00364342661964298,0.24531668594296704,0.868725108453205,0.8838266555985764,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,41,64,0.3372202217578888,0.0060585260916169595,0.11679816853548014,0.23118291843885036,0.5178541966572368,-0.00364988410582789,0.2470929123383427,0.867702188346703,0.8832018314645199,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,42,64,0.3367268443107605,0.006043809687397367,0.11809035636050284,0.23230775314488292,0.518559610657491,-0.003664600510047482,0.24886251496266676,0.8666818822597674,0.8819096436394972,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,43,64,0.33646470308303833,0.006031995075629773,0.1187769213927529,0.2329054001442343,0.5189344111133193,-0.003676415121815076,0.2505881310775232,0.8656857795542657,0.8812230786072471,8192,2.980232238769531e-07
llama32_3b,down_input,21,8192,128,44,64,0.3361092805862427,0.006021697803515986,0.11970779617385956,0.23371571598260002,0.5194425818996093,-0.0036867123939288635,0.2522352180086833,0.8647339371108993,0.8802922038261405,8192,2.980232238769531e-07
