model,row,quantizer,seed,site,layer,group,group_class,observations,mean_range,scope
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,17,other,131072,0.28708608568445015,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,18,other,131072,0.28628951013013193,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,19,other,131072,0.2875546057803149,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,20,other,131072,0.28963932878411924,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,21,other,131072,0.28972558457951436,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,22,other,131072,0.289375918482051,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,23,other,131072,0.28747308186007103,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,24,other,131072,0.2869264483425127,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,25,other,131072,0.28649140109087057,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,26,other,131072,0.28726963940277983,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,27,other,131072,0.28550857299637755,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,28,other,131072,0.2892725356492747,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,29,other,131072,0.28763218358386666,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,30,other,131072,0.2898154982538017,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,31,other,131072,0.2906619163592268,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,32,other,131072,0.2878976941536848,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,33,other,131072,0.2867283856922995,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,34,other,131072,0.28675058000965237,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,35,other,131072,0.28766717410678666,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,36,other,131072,0.2880639120982096,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,37,other,131072,0.2881979976457387,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,38,other,131072,0.2901418303634955,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,39,other,131072,0.2879612672135181,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,40,other,131072,0.28575025402551546,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,41,other,131072,0.28796268921962564,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,42,other,131072,0.2906125122689218,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,43,other,131072,0.2856328063693354,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,44,other,131072,0.28931074250272104,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,45,other,131072,0.29069936912253524,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,46,other,131072,0.2902349026094271,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,47,other,131072,0.2889727944535707,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,48,other,131072,0.2883908985056678,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,49,other,131072,0.29004030071155285,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,50,other,131072,0.2899010945590135,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,51,other,131072,0.2878471313630371,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,52,other,131072,0.28811289097041026,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,53,other,131072,0.28718412237265056,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,54,other,131072,0.2861123481610548,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,55,other,131072,0.2879530391669505,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,56,other,131072,0.28900606401964524,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,57,other,131072,0.28898609826387656,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,58,other,131072,0.2874045886950398,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,59,other,131072,0.2881335283601629,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,60,other,131072,0.28621647279715035,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,61,other,131072,0.2856842165622311,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,62,other,131072,0.2881756970847391,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,12,63,other,131072,0.2870354409449192,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,0,other,131072,0.31064048953271595,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,1,other,131072,0.31042584918452576,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,2,other,131072,0.31082504605615213,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,3,other,131072,0.31397502514846565,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,4,other,131072,0.31181158660638175,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,5,other,131072,0.309969994490757,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,6,other,131072,0.31335153060547327,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,7,other,131072,0.31396577382247415,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,8,other,131072,0.3118286963012906,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,9,other,131072,0.3101758675138626,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,10,other,131072,0.31287406915282645,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,11,other,131072,0.31008760287204495,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,12,other,131072,0.31067917439827397,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,13,other,131072,0.30950306847995535,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,14,other,131072,0.3110781526490882,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,15,other,131072,0.3121725979120811,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,16,other,131072,0.31062312095332345,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,17,other,131072,0.30802535137365794,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,18,other,131072,0.31261266202693605,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,19,other,131072,0.31272297882264866,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,20,other,131072,0.3129919616716279,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,21,other,131072,0.3109866380996209,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,22,other,131072,0.311096736882746,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,23,other,131072,0.313172375103818,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,24,other,131072,0.31229473851976763,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,25,other,131072,0.30815877666623237,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,26,other,131072,0.31217923350141064,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,27,other,131072,0.3125661594281155,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,28,other,131072,0.31284103466066426,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,29,other,131072,0.31059508937607916,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,30,other,131072,0.3136661117074482,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,31,other,131072,0.3122665972828145,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,32,other,131072,0.3126577594510991,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,33,other,131072,0.31256461546240644,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,34,other,131072,0.31367554026826383,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,35,other,131072,0.30825245291998726,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,36,other,131072,0.3113841781436122,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,37,other,131072,0.3120693232337999,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,38,other,131072,0.31301795921262965,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,39,other,131072,0.3102804550895826,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,40,other,131072,0.3120723734937201,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,41,other,131072,0.3109597822987098,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,42,other,131072,0.31398249229300745,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,43,other,131072,0.3105606874652267,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,44,other,131072,0.31271948178596176,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,45,other,131072,0.3155617359077496,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,46,other,131072,0.31073974881644517,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,47,other,131072,0.30993506967024587,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,48,other,131072,0.3132380523019265,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,49,other,131072,0.3111821041013627,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,50,other,131072,0.3139620516566879,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,51,other,131072,0.31121818718247596,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,52,other,131072,0.3117734872616893,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,53,other,131072,0.3120112629301275,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,54,other,131072,0.31143778769694563,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,55,other,131072,0.31262943215813266,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,56,other,131072,0.31111037490791205,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,57,other,131072,0.3099594133473147,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,58,other,131072,0.3104559018488544,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,59,other,131072,0.31078028038427874,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,60,other,131072,0.31163290919573683,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,61,other,131072,0.31356018927147034,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,62,other,131072,0.3110954379546911,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,13,63,other,131072,0.3114606280415728,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,0,other,131072,0.3592151817524609,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,1,other,131072,0.35761203042250145,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,2,other,131072,0.3544400741016034,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,3,other,131072,0.35546741199812004,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,4,other,131072,0.3558190555369265,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,5,other,131072,0.3556191634006609,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,6,other,131072,0.3569098716142207,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,7,other,131072,0.35575176998395364,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,8,other,131072,0.3577144758921804,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,9,other,131072,0.35616689066716845,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,10,other,131072,0.35590006161010024,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,11,other,131072,0.3570484177118942,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,12,other,131072,0.3553062353153109,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,13,other,131072,0.35603546471304526,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,14,other,131072,0.35590711844974976,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,15,other,131072,0.357215281552385,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,16,other,131072,0.3564503878251344,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,17,other,131072,0.35596928075517553,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,18,other,131072,0.3573705767685169,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,19,other,131072,0.35643820183270236,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,20,other,131072,0.35655520542911745,common_unquantized_bf16_forward
llama32_3b,Had,asym_and_sym_same_prequant_input,2,down,14,21,other,131072,0.35633033874921693,common_unquantized_bf16_forward
