model,source_family,source_artifact,site,layer,expert,routed_rows,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,65,256,128,nar_k6_per_expert,nar,0.0655327926061101,0.9666784405343329,0.9439774422665828,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,66,256,128,nar_k6_per_expert,nar,0.1251202801295977,0.9353500520502483,0.8937044269260429,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,67,256,128,nar_k6_per_expert,nar,0.2001738295767086,0.8943300120331932,0.8430394389175105,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,68,256,128,nar_k6_per_expert,nar,0.1309726530382196,0.9322163627408502,0.8822990357068905,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,71,256,128,nar_k6_per_expert,nar,0.0624943048732336,0.9682487774982039,0.9271051496455815,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,72,256,128,nar_k6_per_expert,nar,0.0299344494912124,0.9849190578462718,0.8635685176075002,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,73,256,128,nar_k6_per_expert,nar,0.0877105364370762,0.9551384525622052,0.9366810176976804,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,74,256,128,nar_k6_per_expert,nar,0.0721594515040313,0.9632448019563711,0.9050120660337576,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,75,256,128,nar_k6_per_expert,nar,0.0728823007330747,0.9628695131049302,0.9076563168250956,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,76,256,128,nar_k6_per_expert,nar,0.0791036607634911,0.9596334400366158,0.9237807619799622,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,77,256,128,nar_k6_per_expert,nar,0.0768977521720833,0.9607821021584013,0.9271778242468296,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,78,256,128,nar_k6_per_expert,nar,0.4168092498563546,0.7636692675128713,0.7722598047207759,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,79,256,128,nar_k6_per_expert,nar,0.0614611782225238,0.9687821332877048,0.9259928605324612,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,80,256,128,nar_k6_per_expert,nar,0.1762602071709338,0.9076011198919194,0.8576569154698652,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,81,256,128,nar_k6_per_expert,nar,0.3315232190167025,0.8176042936428951,0.7946940166300756,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,82,256,128,nar_k6_per_expert,nar,0.1339675232174733,0.930608659309877,0.9163805769958198,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,83,256,128,nar_k6_per_expert,nar,0.1296478883026577,0.9329266378967546,0.9089859309321022,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,84,256,128,nar_k6_per_expert,nar,0.0479984958767325,0.9757056441997594,0.951588339857042,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,85,256,128,nar_k6_per_expert,nar,0.0527019577774012,0.9732923724259832,0.9544288190660593,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,86,256,128,nar_k6_per_expert,nar,0.0249381810328422,0.9874521856612389,0.9471443193,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,87,256,128,nar_k6_per_expert,nar,0.0726191184351749,0.9630061690170136,0.9336682620763236,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,88,256,128,nar_k6_per_expert,nar,0.0963527053633436,0.9506036474980812,0.8282867281034744,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,89,256,128,nar_k6_per_expert,nar,0.0940069662936565,0.9518366633547709,0.926295587325466,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,91,256,128,nar_k6_per_expert,nar,0.2103129356634027,0.8886433842304782,0.8599617669480272,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,92,256,128,nar_k6_per_expert,nar,0.11034994688176,0.943212623493897,0.9166786964716912,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,93,256,128,nar_k6_per_expert,nar,0.1508729215146991,0.9214809159637007,0.918758215182656,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,95,256,128,nar_k6_per_expert,nar,0.0560906819950812,0.9715499565153193,0.9325940325669207,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,97,256,128,nar_k6_per_expert,nar,0.068558307630629,0.9651122693082764,0.9383931863849,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,98,256,128,nar_k6_per_expert,nar,0.0859796849336201,0.9560440968210514,0.9191692829411608,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,101,256,128,nar_k6_per_expert,nar,0.0570789875996146,0.9710412001559899,0.9368230287151385,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,102,256,128,nar_k6_per_expert,nar,0.055163809672005,0.9720268465057923,0.9142948777494616,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,103,256,128,nar_k6_per_expert,nar,0.1817346450657329,0.9045802092320322,0.8695313659993148,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,104,256,128,nar_k6_per_expert,nar,0.2172364848017637,0.8847392357063386,0.7653478409729052,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,105,256,128,nar_k6_per_expert,nar,0.0711692621071125,0.9637586512674672,0.9577617785460504,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,106,256,128,nar_k6_per_expert,nar,0.0642570127866161,0.9673380935398874,0.928108338752967,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,107,256,128,nar_k6_per_expert,nar,0.0465677084099246,0.9764385754311816,0.949062220878432,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,108,202,128,nar_k6_per_expert,nar,0.0222243036757881,0.9888254124587474,0.9318597166488112,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,109,256,128,nar_k6_per_expert,nar,0.0635284694989626,0.9677145914478283,0.9428487265324156,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,110,256,128,nar_k6_per_expert,nar,0.027865521177654,0.9859688021546859,0.9028253989115168,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,112,256,128,nar_k6_per_expert,nar,0.0829876658131538,0.9576076097164465,0.9356016923116662,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,113,256,128,nar_k6_per_expert,nar,0.0768351175764607,0.9608146972353927,0.921867243160564,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,114,169,128,nar_k6_per_expert,nar,0.0270623674121114,0.9863760097386233,0.8770331317130055,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,115,256,128,nar_k6_per_expert,nar,0.0501877505959588,0.9745831156982154,0.930980430953608,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,117,256,128,nar_k6_per_expert,nar,0.3120129206387095,0.8294498654899466,0.779434287678342,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,118,256,128,nar_k6_per_expert,nar,0.1762754750119053,0.9075927087565736,0.8729862224618331,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,119,256,128,nar_k6_per_expert,nar,0.0774434382727173,0.9604980800226947,0.8720083583950359,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,120,256,128,nar_k6_per_expert,nar,0.0697795753206405,0.9644793542006793,0.9397983588578072,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,121,256,128,nar_k6_per_expert,nar,0.0806393483845003,0.9588329633546709,0.9157896018632564,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,122,256,128,nar_k6_per_expert,nar,0.1678196505984953,0.9122391952780283,0.5700693728758693,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,123,256,128,nar_k6_per_expert,nar,0.0600558089006509,0.9695071898131282,0.9368925182859004,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,124,256,128,nar_k6_per_expert,nar,0.144197634988079,0.925095868011484,0.8999148726101176,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,125,256,128,nar_k6_per_expert,nar,0.062772766247682,0.9681049704202112,0.9169680708073488,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,126,256,128,nar_k6_per_expert,nar,0.028409421636734,0.9856929432451396,0.8998227520689461,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,13,127,256,128,nar_k6_per_expert,nar,0.099014834950337,0.9492023836093454,0.9200777553890782,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
