model,source_family,source_artifact,site,layer,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range_ratio_definition
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k11,nar,0.2941014627671224,0.8401776819416698,0.821697629746345,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k12,nar,0.3048285375058495,0.8337694300549466,0.8166802811028955,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k13,nar,0.3150822374590086,0.8275975849052433,0.8112696691722037,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k14,nar,0.3247778750261726,0.8217190060926103,0.8069186902745464,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k15,nar,0.3337946681978982,0.8162140232819464,0.80235017745161,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k16,nar,0.3424913598784787,0.8108690647210074,0.7980265842978256,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k17,nar,0.350469909220363,0.8059342968131068,0.7943222493999168,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k18,nar,0.3581419708194143,0.8011604266191545,0.7902088806309996,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k19,nar,0.3653545385193476,0.7966463842136311,0.7872765032920969,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k20,nar,0.3722464919851003,0.7923089725699816,0.7832802373658099,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k21,nar,0.3786743591738076,0.7882421206876681,0.7801609660929446,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k22,nar,0.3849714299825088,0.7842375724342026,0.7767952231252231,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k23,nar,0.3911296058989965,0.7803014764185722,0.773029257787264,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,15,128,nar_k24,nar,0.3968447977932515,0.7766306729757385,0.7699372220622357,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k0,nar,0.0,1.0,0.9460940189842028,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k1,nar,0.1406895097133704,0.9269900162820685,0.8893132635006002,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k2,nar,0.164150258016465,0.914248184019818,0.8801589283030852,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k3,nar,0.1833447461764017,0.9036897995571258,0.8704658698736901,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k4,nar,0.1995596557120019,0.8946733170761259,0.8638090444918867,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k5,nar,0.2133331481730654,0.8869424174245669,0.8584036963422454,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k6,nar,0.226968653684493,0.8792220119602938,0.8526078183966164,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k7,nar,0.240078073109162,0.8717350095590046,0.8470158672899569,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k8,nar,0.2522524948407436,0.8647239473723718,0.8414585639472,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k9,nar,0.2636311209205103,0.8581193850971377,0.8355802243234827,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k10,nar,0.2742250012641264,0.8519242916690858,0.831054335415301,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k11,nar,0.2843430821896145,0.845965080727559,0.8264514294776444,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k12,nar,0.2935799506761345,0.8404879828551182,0.8218268934359515,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k13,nar,0.302673617650926,0.8350607057867554,0.8179192196294036,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k14,nar,0.3113296428827716,0.8298616493833345,0.8133643750899605,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k15,nar,0.3198797555450274,0.8246940308108047,0.8092317383020735,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k16,nar,0.3275677348849123,0.8200196736146564,0.8055172505276855,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k17,nar,0.3347718256089684,0.8156152122116357,0.8020275277474143,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k18,nar,0.3416949860405044,0.8113599780365652,0.7983559042066544,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k19,nar,0.3484918763221307,0.8071605315411979,0.7952170147842998,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k20,nar,0.354984992256129,0.8031282635693199,0.7916312682012129,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k21,nar,0.3610762569217969,0.7993270563906886,0.7882268779137532,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k22,nar,0.3670696452550589,0.7955692017322824,0.7852651870553579,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k23,nar,0.3729135484920589,0.791887903372656,0.7823941743447762,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,16,128,nar_k24,nar,0.3785632789930521,0.7883125782371786,0.7793040392759132,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k0,nar,0.0,1.0,0.9544780850578974,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k1,nar,0.1392990761501784,0.9277396853912316,0.8966207266364559,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k2,nar,0.1606984771495383,0.9161340092205188,0.887275964620435,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k3,nar,0.1800666613089755,0.9055017055152488,0.8779478914533425,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k4,nar,0.1949471805208408,0.8972473569084276,0.8717072553379979,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k5,nar,0.2084327858864385,0.8897006317371936,0.8646588988021976,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k6,nar,0.2208267919717486,0.8827078837465152,0.859629098279638,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k7,nar,0.2326566716058316,0.8759813516246612,0.8540867116828499,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k8,nar,0.2440110338057048,0.8694762597071269,0.8488801881707452,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k9,nar,0.2546644248182254,0.8633281966794404,0.8438138311219615,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k10,nar,0.2639253637761707,0.8579479216268486,0.8390429064345645,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k11,nar,0.2723940188818443,0.8529982304308465,0.8351302654063407,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k12,nar,0.2808131922701863,0.848048823906863,0.8311705379829262,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k13,nar,0.2891222070653372,0.8431356907014806,0.8270114880870427,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k14,nar,0.2968498764307661,0.8385404722309078,0.823283070096543,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k15,nar,0.3043099774284583,0.8340803453933809,0.8192978623769969,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k16,nar,0.3114941852661174,0.829762505018082,0.8161848456907306,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k17,nar,0.3181723192183309,0.82572857573277,0.812549259422395,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k18,nar,0.324697807950566,0.8217677239034361,0.8090544853168925,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k19,nar,0.3308105887574706,0.818039981444996,0.8061478441285352,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k20,nar,0.3366966486831341,0.8144343750830179,0.8027862331301069,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k21,nar,0.3423630132968613,0.8109482022318927,0.8000652057168844,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,17,128,nar_k22,nar,0.3478716640229139,0.8075446340463702,0.7967532142425021,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
