record_type,model,site,layer,method,token,group,relative_channel,signed_value,group_mean,group_range,ecdf_probability,source
activation,llama32_3b,down_input,1,nar,52,0,40.0,0.026003673672676086,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,41.0,0.007994718849658966,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,42.0,-0.00100911152549088,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,43.0,0.014862456358969212,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,44.0,0.022197429090738297,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,45.0,0.013678404502570629,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,46.0,0.003610393963754177,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,47.0,-0.0003456818812992424,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,48.0,0.002655794145539403,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,49.0,0.0019969057757407427,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,50.0,0.01236489787697792,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,51.0,-0.02508263662457466,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,52.0,0.024360671639442444,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,53.0,0.01747070997953415,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,54.0,0.014883904717862606,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,55.0,0.0047169760800898075,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,56.0,0.01588321477174759,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,57.0,0.0063441358506679535,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,58.0,0.015368480235338211,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,59.0,0.01463689748197794,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,60.0,0.0038330662064254284,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,61.0,-0.008554660715162754,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,62.0,0.01213415153324604,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,63.0,0.022072745487093925,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,64.0,0.01790676824748516,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,65.0,0.013885071501135826,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,66.0,-0.014341765083372593,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,67.0,0.0027312871534377337,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,68.0,0.008387241512537003,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,69.0,0.020004844292998314,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,70.0,0.00827048160135746,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,71.0,0.017574550583958626,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,72.0,0.012139931321144104,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,73.0,-0.005089927930384874,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,74.0,0.007572045549750328,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,75.0,0.022379018366336823,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,76.0,-0.009811640717089176,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,77.0,-0.0006332015618681908,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,78.0,-0.0031613397877663374,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,79.0,0.009596731513738632,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,80.0,0.011400964111089706,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,81.0,0.004590531345456839,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,82.0,0.02785414643585682,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,83.0,0.01618431881070137,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,84.0,0.015040607191622257,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,85.0,0.010207119397819042,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,86.0,0.021621620282530785,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,87.0,-0.008736944757401943,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,88.0,0.0042020357213914394,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,89.0,-0.00010093347373185679,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,90.0,0.0013857956510037184,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,91.0,-0.007618361618369818,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,92.0,0.019390493631362915,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,93.0,0.0183466374874115,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,94.0,-0.00445177685469389,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,95.0,-0.000681959732901305,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,96.0,0.007285379804670811,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,97.0,0.004228334408253431,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,98.0,0.04326536878943443,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,99.0,0.010304594412446022,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,100.0,0.007524522952735424,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,101.0,0.022899599745869637,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,102.0,0.030242545530200005,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,103.0,0.026854336261749268,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,104.0,0.029024802148342133,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,105.0,0.016067713499069214,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,106.0,0.005906529258936644,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,107.0,0.014753707684576511,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,108.0,0.015706360340118408,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,109.0,0.02391013875603676,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,110.0,0.007815198972821236,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,111.0,0.010016235522925854,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,112.0,0.026100464165210724,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,113.0,0.01685931719839573,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,114.0,0.015904579311609268,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,115.0,0.006796845700591803,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,116.0,0.014974496327340603,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,117.0,0.028454041108489037,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,118.0,0.013745439238846302,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,119.0,0.010561913251876831,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,120.0,0.015870749950408936,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,121.0,0.0073749651201069355,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,122.0,0.0032200475689023733,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,123.0,0.024492062628269196,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,124.0,0.013236390426754951,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,125.0,-0.00528581952676177,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,126.0,0.030084937810897827,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,52,0,127.0,0.0364178791642189,0.012291907332837582,0.0683480054140091,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,0.0,0.006289090495556593,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,1.0,0.017962688580155373,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,2.0,0.0018413016805425286,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,3.0,0.015641219913959503,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,4.0,0.025504235178232193,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,5.0,0.03195887431502342,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,6.0,0.013332405127584934,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,7.0,0.005296976305544376,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,8.0,-0.00794986542314291,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,9.0,0.028560016304254532,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,10.0,0.03652651980519295,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,11.0,0.011124109849333763,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,12.0,0.0373045988380909,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,13.0,0.008577547036111355,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,14.0,-0.0009571638074703515,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,15.0,0.03652486950159073,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,16.0,0.06972014904022217,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,17.0,0.0278856810182333,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,18.0,0.03368889167904854,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,19.0,0.011993378400802612,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,20.0,0.017954185605049133,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,21.0,-0.01708550564944744,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,22.0,0.03877466544508934,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,23.0,0.016124986112117767,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,24.0,0.040328484028577805,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,25.0,-0.013333817012608051,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,26.0,0.02330772951245308,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,27.0,0.030887795612215996,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,28.0,0.01143188402056694,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,29.0,0.008617698214948177,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,30.0,0.036687955260276794,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,31.0,0.025589069351553917,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,32.0,0.018591510131955147,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,33.0,0.0229549128562212,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,34.0,-0.020332206040620804,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,35.0,0.022270405665040016,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,36.0,0.0007863548235036433,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,37.0,0.028677279129624367,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,38.0,0.03660212457180023,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,39.0,0.015905214473605156,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,40.0,0.007139865774661303,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,41.0,0.025330962613224983,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,42.0,0.014602789655327797,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,43.0,0.017573615536093712,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,44.0,0.011052075773477554,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,45.0,0.020072095096111298,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,46.0,0.007953042164444923,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,nar,53,0,47.0,0.02689232863485813,0.018041662871837616,0.09497480094432831,,frozen E1c wide_cal_a
