layer,expert,routed_tokens,share_of_tokens
31,18,1741,0.006641387939453125
31,19,12718,0.04851531982421875
31,20,19393,0.07397842407226562
31,21,27300,0.1041412353515625
31,22,5215,0.019893646240234375
31,23,0,0.0
31,24,4965,0.018939971923828125
31,25,5334,0.02034759521484375
31,26,32280,0.123138427734375
31,27,19946,0.07608795166015625
31,28,384,0.00146484375
31,29,7426,0.02832794189453125
31,30,1530,0.00583648681640625
31,31,16954,0.06467437744140625
31,32,52890,0.20175933837890625
31,33,128114,0.48871612548828125
31,34,7977,0.030429840087890625
31,35,170,0.00064849853515625
31,36,7599,0.028987884521484375
31,37,109,0.000415802001953125
31,38,15440,0.05889892578125
31,39,12314,0.04697418212890625
31,40,2097,0.007999420166015625
31,41,550,0.00209808349609375
31,42,15,5.7220458984375e-05
31,43,7271,0.027736663818359375
31,44,22695,0.08657455444335938
31,45,28399,0.10833358764648438
31,46,13764,0.0525054931640625
31,47,46461,0.17723464965820312
31,48,95045,0.3625679016113281
31,49,20271,0.07732772827148438
31,50,12280,0.046844482421875
31,51,26982,0.10292816162109375
31,52,9355,0.035686492919921875
31,53,47968,0.1829833984375
31,54,10,3.814697265625e-05
31,55,7,2.6702880859375e-05
31,56,22098,0.08429718017578125
31,57,1,3.814697265625e-06
31,58,43458,0.16577911376953125
31,59,14027,0.053508758544921875
31,60,4866,0.01856231689453125
31,61,41118,0.15685272216796875
31,62,8111,0.030941009521484375
31,63,4337,0.016544342041015625
31,64,4813,0.018360137939453125
31,65,380,0.0014495849609375
31,66,24758,0.09444427490234375
31,67,5992,0.022857666015625
31,68,2476,0.0094451904296875
31,69,1128,0.004302978515625
31,70,1542,0.00588226318359375
31,71,121,0.000461578369140625
31,72,8832,0.03369140625
31,73,74549,0.2843818664550781
31,74,36615,0.13967514038085938
31,75,22539,0.08597946166992188
31,76,2272,0.0086669921875
31,77,0,0.0
31,78,72,0.000274658203125
31,79,1870,0.00713348388671875
31,80,10,3.814697265625e-05
31,81,4303,0.016414642333984375
31,82,74055,0.2824974060058594
31,83,12802,0.04883575439453125
31,84,433,0.001651763916015625
31,85,100,0.0003814697265625
31,86,12369,0.047183990478515625
31,87,2377,0.009067535400390625
31,88,36034,0.13745880126953125
31,89,41596,0.1586761474609375
31,90,4,1.52587890625e-05
31,91,18883,0.07203292846679688
31,92,132,0.0005035400390625
31,93,10137,0.038669586181640625
31,94,13035,0.049724578857421875
31,95,10245,0.039081573486328125
31,96,905,0.003452301025390625
31,97,17,6.4849853515625e-05
31,98,1805,0.006885528564453125
31,99,9397,0.035846710205078125
31,100,133281,0.5084266662597656
31,101,6815,0.025997161865234375
31,102,3,1.1444091796875e-05
31,103,4203,0.016033172607421875
31,104,36,0.0001373291015625
31,105,12,4.57763671875e-05
31,106,88629,0.3380928039550781
31,107,34,0.00012969970703125
31,108,88170,0.33634185791015625
31,109,1567,0.005977630615234375
31,110,20142,0.07683563232421875
31,111,5601,0.021366119384765625
31,112,18422,0.07027435302734375
31,113,1635,0.006237030029296875
31,114,6425,0.024509429931640625
31,115,6332,0.0241546630859375
31,116,21372,0.0815277099609375
31,117,41,0.000156402587890625
31,118,209,0.000797271728515625
31,119,114,0.00043487548828125
31,120,11,4.1961669921875e-05
31,121,24,9.1552734375e-05
31,122,3,1.1444091796875e-05
31,123,17331,0.06611251831054688
31,124,13569,0.051761627197265625
31,125,6956,0.0265350341796875
31,126,1091,0.004161834716796875
31,127,9922,0.03784942626953125
32,0,104,0.000396728515625
32,1,0,0.0
32,2,14597,0.055683135986328125
32,3,5012,0.0191192626953125
32,4,18836,0.0718536376953125
32,5,21053,0.08031082153320312
32,6,7122,0.02716827392578125
32,7,13,4.9591064453125e-05
32,8,28515,0.10877609252929688
32,9,12267,0.046794891357421875
32,10,619,0.002361297607421875
32,11,2499,0.009532928466796875
32,12,2,7.62939453125e-06
32,13,5255,0.020046234130859375
32,14,12252,0.0467376708984375
32,15,9321,0.035556793212890625
32,16,9921,0.037845611572265625
32,17,69751,0.2660789489746094
32,18,2934,0.01119232177734375
32,19,5544,0.021148681640625
32,20,27279,0.10406112670898438
32,21,50313,0.19192886352539062
32,22,32819,0.12519454956054688
32,23,18795,0.07169723510742188
32,24,18953,0.07229995727539062
32,25,11993,0.045749664306640625
32,26,1003,0.003826141357421875
32,27,18162,0.06928253173828125
32,28,17116,0.0652923583984375
32,29,18,6.866455078125e-05
32,30,11824,0.04510498046875
32,31,20,7.62939453125e-05
32,32,85041,0.3244056701660156
32,33,18817,0.07178115844726562
32,34,3,1.1444091796875e-05
32,35,82620,0.3151702880859375
32,36,8324,0.0317535400390625
32,37,10463,0.039913177490234375
32,38,5217,0.019901275634765625
32,39,8931,0.034069061279296875
32,40,5179,0.019756317138671875
32,41,1085,0.004138946533203125
32,42,191,0.000728607177734375
32,43,616,0.002349853515625
32,44,129595,0.4943656921386719
32,45,22030,0.08403778076171875
32,46,2709,0.010334014892578125
32,47,52171,0.19901657104492188
32,48,10224,0.03900146484375
32,49,7,2.6702880859375e-05
32,50,4780,0.0182342529296875
32,51,3490,0.01331329345703125
32,52,93,0.000354766845703125
32,53,35305,0.13467788696289062
32,54,10820,0.0412750244140625
32,55,62179,0.23719406127929688
32,56,64254,0.24510955810546875
32,57,9737,0.037143707275390625
32,58,2,7.62939453125e-06
32,59,1736,0.006622314453125
32,60,64,0.000244140625
32,61,59562,0.22721099853515625
32,62,10139,0.038677215576171875
32,63,32,0.0001220703125
32,64,14469,0.055194854736328125
32,65,17894,0.06826019287109375
32,66,9657,0.036838531494140625
32,67,12565,0.047931671142578125
32,68,8514,0.03247833251953125
32,69,2301,0.008777618408203125
32,70,35750,0.13637542724609375
32,71,15,5.7220458984375e-05
32,72,18801,0.07172012329101562
32,73,0,0.0
32,74,7945,0.030307769775390625
32,75,393,0.001499176025390625
32,76,22112,0.0843505859375
32,77,15497,0.059116363525390625
32,78,9728,0.037109375
32,79,14055,0.053615570068359375
32,80,33906,0.12934112548828125
32,81,92,0.0003509521484375
32,82,9638,0.03676605224609375
32,83,2850,0.01087188720703125
32,84,14892,0.0568084716796875
32,85,1587,0.006053924560546875
32,86,47813,0.18239212036132812
32,87,13890,0.05298614501953125
32,88,1280,0.0048828125
32,89,642,0.00244903564453125
32,90,76104,0.290313720703125
32,91,15206,0.05800628662109375
32,92,10325,0.039386749267578125
32,93,99,0.000377655029296875
32,94,17662,0.06737518310546875
32,95,51105,0.19495010375976562
32,96,152,0.000579833984375
32,97,89,0.000339508056640625
32,98,4674,0.01782989501953125
32,99,18692,0.0713043212890625
32,100,71117,0.2712898254394531
32,101,15636,0.0596466064453125
32,102,10103,0.038539886474609375
32,103,24835,0.09473800659179688
32,104,31149,0.11882400512695312
32,105,47184,0.17999267578125
32,106,12568,0.047943115234375
32,107,702,0.00267791748046875
32,108,52580,0.2005767822265625
32,109,9763,0.037242889404296875
32,110,12724,0.0485382080078125
32,111,1081,0.004123687744140625
32,112,1,3.814697265625e-06
32,113,2466,0.00940704345703125
32,114,14591,0.055660247802734375
32,115,265,0.001010894775390625
32,116,930,0.00354766845703125
32,117,949,0.003620147705078125
32,118,858,0.00327301025390625
32,119,139,0.000530242919921875
32,120,46,0.00017547607421875
32,121,21317,0.08131790161132812
32,122,62159,0.23711776733398438
32,123,14656,0.055908203125
32,124,6193,0.023624420166015625
32,125,6379,0.024333953857421875
32,126,282,0.00107574462890625
32,127,26757,0.10206985473632812
33,0,18354,0.07001495361328125
33,1,34216,0.130523681640625
33,2,20182,0.07698822021484375
33,3,1,3.814697265625e-06
33,4,162,0.00061798095703125
33,5,30686,0.11705780029296875
33,6,5138,0.01959991455078125
33,7,55315,0.21100997924804688
33,8,1224,0.004669189453125
33,9,22087,0.08425521850585938
33,10,1852,0.0070648193359375
33,11,795,0.003032684326171875
33,12,614,0.00234222412109375
33,13,5263,0.020076751708984375
33,14,2062,0.00786590576171875
33,15,1451,0.005535125732421875
33,16,173,0.000659942626953125
33,17,85119,0.3247032165527344
33,18,43,0.000164031982421875
33,19,860,0.0032806396484375
33,20,32,0.0001220703125
33,21,2792,0.010650634765625
33,22,24785,0.09454727172851562
33,23,10044,0.0383148193359375
33,24,25537,0.09741592407226562
33,25,11303,0.043117523193359375
33,26,1473,0.005619049072265625
33,27,51,0.000194549560546875
33,28,14927,0.056941986083984375
33,29,2,7.62939453125e-06
33,30,36,0.0001373291015625
33,31,684,0.0026092529296875
33,32,29065,0.11087417602539062
33,33,19844,0.0756988525390625
33,34,2440,0.009307861328125
33,35,52352,0.19970703125
33,36,7,2.6702880859375e-05
33,37,29882,0.11399078369140625
33,38,1577,0.006015777587890625
33,39,1233,0.004703521728515625
33,40,14700,0.0560760498046875
33,41,22822,0.08705902099609375
33,42,7,2.6702880859375e-05
33,43,14388,0.0548858642578125
33,44,1922,0.00733184814453125
33,45,8988,0.0342864990234375
33,46,25003,0.09537887573242188
33,47,7790,0.02971649169921875
33,48,35809,0.13660049438476562
33,49,27628,0.1053924560546875
33,50,6106,0.02329254150390625
33,51,6102,0.02327728271484375
33,52,22175,0.08459091186523438
33,53,1567,0.005977630615234375
33,54,61,0.000232696533203125
33,55,8094,0.03087615966796875
33,56,2987,0.011394500732421875
33,57,1668,0.0063629150390625
33,58,3441,0.013126373291015625
33,59,251,0.000957489013671875
33,60,17081,0.06515884399414062
33,61,36,0.0001373291015625
33,62,27188,0.1037139892578125
33,63,1996,0.0076141357421875
33,64,114,0.00043487548828125
33,65,17510,0.06679534912109375
33,66,31541,0.12031936645507812
33,67,2737,0.010440826416015625
33,68,7197,0.027454376220703125
33,69,6379,0.024333953857421875
33,70,11667,0.044506072998046875
33,71,94981,0.3623237609863281
33,72,16,6.103515625e-05
33,73,4335,0.016536712646484375
33,74,60,0.0002288818359375
33,75,18,6.866455078125e-05
33,76,116625,0.4448890686035156
33,77,400,0.00152587890625
33,78,228,0.0008697509765625
33,79,13255,0.050563812255859375
33,80,106514,0.40631866455078125
33,81,30553,0.11655044555664062
33,82,36080,0.13763427734375
33,83,10287,0.039241790771484375
33,84,5932,0.0226287841796875
33,85,10694,0.04079437255859375
33,86,31945,0.12186050415039062
33,87,2729,0.010410308837890625
33,88,408,0.001556396484375
33,89,48638,0.18553924560546875
33,90,2900,0.0110626220703125
33,91,7721,0.029453277587890625
33,92,13049,0.049777984619140625
33,93,8,3.0517578125e-05
33,94,25695,0.09801864624023438
33,95,81,0.000308990478515625
33,96,51050,0.19474029541015625
33,97,91340,0.3484344482421875
33,98,11728,0.04473876953125
33,99,123866,0.47251129150390625
33,100,18977,0.07239151000976562
33,101,33,0.000125885009765625
33,102,39582,0.15099334716796875
33,103,23506,0.08966827392578125
33,104,10143,0.038692474365234375
33,105,27437,0.10466384887695312
33,106,16607,0.06335067749023438
33,107,1916,0.0073089599609375
33,108,7864,0.029998779296875
33,109,142,0.00054168701171875
33,110,19875,0.07581710815429688
33,111,123890,0.47260284423828125
33,112,4998,0.01906585693359375
33,113,14371,0.054821014404296875
33,114,5188,0.0197906494140625
33,115,327,0.001247406005859375
33,116,11143,0.042507171630859375
33,117,4169,0.015903472900390625
33,118,1587,0.006053924560546875
33,119,7,2.6702880859375e-05
33,120,1,3.814697265625e-06
33,121,20,7.62939453125e-05
33,122,11630,0.04436492919921875
33,123,381,0.001453399658203125
33,124,5640,0.021514892578125
33,125,19698,0.07514190673828125
33,126,11,4.1961669921875e-05
33,127,38255,0.14593124389648438
34,0,149,0.000568389892578125
34,1,473,0.001804351806640625
34,2,26164,0.0998077392578125
34,3,19673,0.07504653930664062
34,4,19516,0.0744476318359375
34,5,6211,0.023693084716796875
34,6,6307,0.024059295654296875
34,7,5192,0.019805908203125
34,8,1382,0.00527191162109375
34,9,26713,0.10190200805664062
34,10,8563,0.032665252685546875
34,11,56,0.000213623046875
34,12,11154,0.04254913330078125
34,13,32296,0.123199462890625
34,14,27954,0.10663604736328125
34,15,4773,0.018207550048828125
34,16,27369,0.10440444946289062
34,17,8,3.0517578125e-05
34,18,155114,0.5917129516601562
34,19,14955,0.057048797607421875
34,20,3348,0.0127716064453125
34,21,946,0.00360870361328125
34,22,845,0.003223419189453125
34,23,15650,0.05970001220703125
34,24,387,0.001476287841796875
34,25,81599,0.3112754821777344
34,26,8997,0.034320831298828125
34,27,16235,0.061931610107421875
34,28,164,0.0006256103515625
34,29,354,0.00135040283203125
34,30,63851,0.24357223510742188
34,31,3010,0.01148223876953125
34,32,7814,0.02980804443359375
34,33,15381,0.058673858642578125
34,34,1271,0.004848480224609375
34,35,26429,0.10081863403320312
34,36,6155,0.023479461669921875
34,37,2039,0.007778167724609375
34,38,178,0.00067901611328125
34,39,15074,0.05750274658203125
34,40,49570,0.18909454345703125
34,41,14617,0.055759429931640625
34,42,231,0.000881195068359375
34,43,15590,0.05947113037109375
34,44,0,0.0
34,45,13047,0.049770355224609375
34,46,245,0.000934600830078125
34,47,391,0.001491546630859375
34,48,3939,0.015026092529296875
34,49,4,1.52587890625e-05
34,50,30224,0.11529541015625
34,51,6878,0.02623748779296875
34,52,45713,0.17438125610351562
34,53,0,0.0
34,54,738,0.00281524658203125
34,55,22554,0.08603668212890625
34,56,17332,0.0661163330078125
34,57,14424,0.055023193359375
34,58,4232,0.016143798828125
34,59,900,0.0034332275390625
34,60,12,4.57763671875e-05
34,61,20994,0.08008575439453125
34,62,21514,0.08206939697265625
34,63,18073,0.06894302368164062
34,64,29070,0.11089324951171875
34,65,1223,0.004665374755859375
34,66,11419,0.043560028076171875
34,67,934,0.00356292724609375
34,68,14132,0.0539093017578125
34,69,45873,0.17499160766601562
34,70,15424,0.058837890625
34,71,28601,0.10910415649414062
34,72,598,0.00228118896484375
34,73,26571,0.10136032104492188
34,74,11689,0.044589996337890625
34,75,6167,0.023525238037109375
34,76,52254,0.19933319091796875
34,77,164,0.0006256103515625
34,78,17175,0.06551742553710938
34,79,0,0.0
34,80,9602,0.03662872314453125
34,81,842,0.00321197509765625
34,82,42936,0.163787841796875
34,83,38854,0.14821624755859375
34,84,874,0.00333404541015625
34,85,70383,0.2684898376464844
34,86,4058,0.01548004150390625
34,87,5720,0.021820068359375
34,88,22434,0.08557891845703125
34,89,45,0.000171661376953125
34,90,11670,0.04451751708984375
34,91,73928,0.282012939453125
34,92,5379,0.020519256591796875
34,93,0,0.0
34,94,104442,0.39841461181640625
34,95,33569,0.12805557250976562
34,96,12180,0.0464630126953125
34,97,5298,0.02021026611328125
34,98,24062,0.09178924560546875
34,99,30184,0.115142822265625
34,100,1778,0.00678253173828125
34,101,2572,0.0098114013671875
34,102,238,0.00090789794921875
34,103,39147,0.14933395385742188
34,104,35,0.000133514404296875
34,105,23437,0.08940505981445312
34,106,4,1.52587890625e-05
34,107,33879,0.12923812866210938
34,108,25960,0.099029541015625
34,109,17131,0.06534957885742188
34,110,20104,0.076690673828125
34,111,1030,0.00392913818359375
34,112,11548,0.0440521240234375
34,113,37075,0.14142990112304688
34,114,1078,0.00411224365234375
34,115,28,0.0001068115234375
34,116,3203,0.012218475341796875
34,117,6,2.288818359375e-05
34,118,783,0.002986907958984375
34,119,21311,0.08129501342773438
34,120,30235,0.11533737182617188
34,121,818,0.00312042236328125
34,122,2067,0.007884979248046875
34,123,24769,0.09448623657226562
34,124,40433,0.15423965454101562
34,125,5,1.9073486328125e-05
34,126,32141,0.12260818481445312
34,127,3612,0.0137786865234375
35,0,4754,0.01813507080078125
35,1,6540,0.0249481201171875
35,2,2874,0.01096343994140625
35,3,16373,0.062458038330078125
35,4,12964,0.0494537353515625
35,5,6070,0.02315521240234375
35,6,328,0.001251220703125
35,7,11122,0.04242706298828125
35,8,24611,0.09388351440429688
35,9,14025,0.053501129150390625
35,10,197,0.000751495361328125
35,11,4281,0.016330718994140625
35,12,11263,0.042964935302734375
35,13,30295,0.11556625366210938
35,14,4822,0.01839447021484375
35,15,234,0.00089263916015625
35,16,27774,0.10594940185546875
35,17,1689,0.006443023681640625
35,18,29403,0.11216354370117188
35,19,353,0.001346588134765625
35,20,3123,0.011913299560546875
35,21,4037,0.015399932861328125
35,22,13323,0.050823211669921875
35,23,19207,0.07326889038085938
35,24,23806,0.09081268310546875
35,25,35104,0.1339111328125
35,26,25795,0.09840011596679688
35,27,622,0.00237274169921875
35,28,625,0.002384185791015625
35,29,47826,0.18244171142578125
35,30,26936,0.102752685546875
35,31,601,0.002292633056640625
35,32,2498,0.00952911376953125
35,33,15951,0.060848236083984375
35,34,3,1.1444091796875e-05
35,35,217,0.000827789306640625
35,36,4184,0.015960693359375
35,37,6723,0.025646209716796875
35,38,217,0.000827789306640625
35,39,1711,0.006526947021484375
35,40,30605,0.11674880981445312
35,41,10895,0.041561126708984375
35,42,30733,0.11723709106445312
35,43,43509,0.16597366333007812
35,44,7,2.6702880859375e-05
35,45,29365,0.11201858520507812
35,46,61988,0.2364654541015625
35,47,35927,0.13705062866210938
35,48,13670,0.05214691162109375
35,49,23341,0.08903884887695312
35,50,25107,0.09577560424804688
35,51,992,0.0037841796875
35,52,16199,0.061794281005859375
35,53,17801,0.06790542602539062
35,54,9751,0.037197113037109375
35,55,21461,0.08186721801757812
35,56,17014,0.06490325927734375
35,57,7,2.6702880859375e-05
35,58,32514,0.12403106689453125
35,59,40564,0.1547393798828125
35,60,84023,0.3205223083496094
35,61,23957,0.09138870239257812
35,62,851,0.003246307373046875
35,63,3203,0.012218475341796875
35,64,3143,0.011989593505859375
35,65,2693,0.010272979736328125
35,66,41,0.000156402587890625
35,67,19365,0.07387161254882812
35,68,17466,0.06662750244140625
35,69,46438,0.17714691162109375
35,70,274,0.00104522705078125
35,71,23827,0.09089279174804688
35,72,19384,0.073944091796875
35,73,26223,0.10003280639648438
35,74,26,9.918212890625e-05
35,75,2272,0.0086669921875
35,76,1055,0.004024505615234375
35,77,159,0.000606536865234375
35,78,24462,0.09331512451171875
35,79,38665,0.14749526977539062
35,80,3,1.1444091796875e-05
