model,row,method,group,m,seed,chunk,nll,tokens_scored,effective_bits,slots,coeff,bit_accounted
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,14,2.00767183303833,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,15,2.2433834075927734,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,16,1.9481264352798462,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,17,1.9324008226394653,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,18,1.5833842754364014,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,19,1.8878711462020874,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,20,2.0028979778289795,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,21,1.9605228900909424,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,22,1.9470971822738647,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,23,2.0135090351104736,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,24,2.075521230697632,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,25,2.1868233680725098,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,26,2.256094455718994,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,27,2.088456630706787,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,28,1.8008089065551758,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,29,1.6113920211791992,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,30,1.4528069496154785,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,31,1.4905515909194946,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,32,1.8386791944503784,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,33,1.8158690929412842,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,34,1.9707456827163696,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,35,1.3012266159057617,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,36,1.3109495639801025,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,37,1.3186246156692505,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,38,1.3169498443603516,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,39,1.5298092365264893,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,40,2.072840452194214,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,41,2.548978090286255,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,42,2.542504072189331,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,43,2.0554733276367188,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,44,2.084549903869629,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,45,2.0964784622192383,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,46,2.1980531215667725,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,47,2.0496559143066406,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,48,1.844817876815796,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,49,1.8704725503921509,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,50,1.5471049547195435,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,51,1.6778944730758667,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,52,1.5328923463821411,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,53,1.7177040576934814,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,54,1.4565390348434448,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,55,1.4335352182388306,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,56,1.5119023323059082,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,57,1.6451952457427979,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,58,1.9436174631118774,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,59,2.1622562408447266,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,60,2.1880292892456055,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,61,2.305485725402832,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,62,1.289224624633789,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,0,63,1.7452698945999146,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,0,1.590175747871399,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,1,2.2211344242095947,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,2,2.2755331993103027,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,3,1.856169581413269,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,4,1.7464683055877686,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,5,1.3295974731445312,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,6,1.3496558666229248,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,7,1.7236675024032593,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,8,2.029054641723633,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,9,1.851098656654358,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,10,1.760395884513855,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,11,2.0728490352630615,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,12,1.9841773509979248,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,13,2.084937334060669,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,14,2.0047900676727295,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,15,2.2259116172790527,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,16,1.9425036907196045,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,17,1.9442520141601562,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,18,1.5725386142730713,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,19,1.8840315341949463,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,20,1.9975299835205078,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,21,1.9666119813919067,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,22,1.9542361497879028,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,23,2.0167043209075928,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,24,2.069831609725952,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,25,2.192556381225586,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,26,2.253054141998291,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,27,2.092010259628296,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,28,1.7991575002670288,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,29,1.6092784404754639,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,30,1.454717993736267,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,31,1.4905303716659546,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,32,1.8340132236480713,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,33,1.808624029159546,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,34,1.9679735898971558,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,35,1.299623727798462,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,36,1.322595238685608,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,37,1.3162564039230347,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,38,1.3064826726913452,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,39,1.530146837234497,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,40,2.0719757080078125,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,41,2.5389785766601562,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,42,2.5469918251037598,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,43,2.046719551086426,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,44,2.0625271797180176,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,45,2.1103591918945312,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,46,2.1930553913116455,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,47,2.0440561771392822,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,48,1.8430012464523315,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,49,1.8556007146835327,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,50,1.5577996969223022,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,51,1.6742219924926758,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,52,1.5298888683319092,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,53,1.7258813381195068,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,54,1.4541449546813965,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,55,1.4397079944610596,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,56,1.5108492374420166,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,57,1.6388427019119263,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,58,1.9574501514434814,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,59,2.170558214187622,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,60,2.1931300163269043,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,61,2.301170587539673,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,62,1.299179196357727,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,1,63,1.7475001811981201,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,0,1.5859684944152832,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,1,2.2151896953582764,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,2,2.2882375717163086,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,3,1.8445321321487427,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,4,1.7501475811004639,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,5,1.3228787183761597,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,6,1.3644921779632568,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,7,1.7187319993972778,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,8,2.0381054878234863,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,9,1.8602030277252197,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,10,1.7467480897903442,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,11,2.0851223468780518,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,12,1.9747207164764404,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,13,2.088296413421631,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,14,2.0129873752593994,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,15,2.2297685146331787,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,16,1.9441279172897339,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,17,1.9276227951049805,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,18,1.5970135927200317,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,19,1.8887450695037842,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,20,1.9924935102462769,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,21,1.96357262134552,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,22,1.9508193731307983,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,23,2.0221855640411377,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,24,2.0740630626678467,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,25,2.189314126968384,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,26,2.2527952194213867,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,27,2.0805509090423584,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,28,1.7976562976837158,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,29,1.6087682247161865,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,30,1.457783579826355,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,31,1.4833133220672607,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,32,1.8389122486114502,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,33,1.8149476051330566,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,34,1.9648603200912476,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,35,1.298898696899414,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,36,1.3164961338043213,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,37,1.3161044120788574,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,38,1.3099309206008911,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,39,1.5259273052215576,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,40,2.07226300239563,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,41,2.5463707447052,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,42,2.548926591873169,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,43,2.0504252910614014,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,44,2.0618245601654053,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,45,2.1070923805236816,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,46,2.1990251541137695,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,47,2.057922124862671,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,48,1.845200538635254,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,49,1.852845311164856,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,50,1.5689096450805664,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,51,1.6914501190185547,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,52,1.5260636806488037,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,53,1.7251598834991455,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,54,1.4575588703155518,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,55,1.4343830347061157,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,56,1.499794840812683,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,57,1.6507773399353027,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,58,1.952776312828064,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,59,2.168100357055664,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,60,2.1921451091766357,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,61,2.302549362182617,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,62,1.2948453426361084,2047,4.25,0,,
llama31_8b,hadamard_g128_m1,hadamard,128,1,2,63,1.7456949949264526,2047,4.25,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,0,1.5888783931732178,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,1,2.216542959213257,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,2,2.2834584712982178,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,3,1.8695318698883057,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,4,1.7532325983047485,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,5,1.327744483947754,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,6,1.3745392560958862,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,7,1.7314105033874512,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,8,2.033930540084839,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,9,1.8568018674850464,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,10,1.7540653944015503,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,11,2.0849123001098633,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,12,1.9832837581634521,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,13,2.0871081352233887,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,14,2.0075392723083496,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,15,2.2213189601898193,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,16,1.9470292329788208,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,17,1.939815640449524,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,18,1.594577431678772,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,19,1.888694405555725,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,20,2.0062882900238037,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,21,1.964433193206787,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,22,1.951636791229248,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,23,2.0224356651306152,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,24,2.0816328525543213,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,25,2.2003989219665527,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,26,2.253864288330078,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,27,2.093003749847412,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,28,1.799943208694458,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,29,1.6179639101028442,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,30,1.4627608060836792,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,31,1.488913893699646,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,32,1.843138337135315,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,33,1.8163745403289795,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,34,1.9695357084274292,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,35,1.3104467391967773,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,36,1.3150324821472168,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,37,1.3292955160140991,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,38,1.31734299659729,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,39,1.5350885391235352,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,40,2.0731594562530518,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,41,2.5433707237243652,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,42,2.546976089477539,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,43,2.0647361278533936,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,44,2.069118022918701,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,45,2.1117680072784424,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,46,2.2033133506774902,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,47,2.0447263717651367,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,48,1.84258234500885,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,49,1.854508399963379,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,50,1.5575664043426514,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,51,1.6887786388397217,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,52,1.5324288606643677,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,53,1.724092721939087,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,54,1.4747648239135742,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,55,1.4428106546401978,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,56,1.5180859565734863,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,57,1.6484699249267578,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,58,1.956283450126648,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,59,2.1778717041015625,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,60,2.204512357711792,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,61,2.312976598739624,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,62,1.2964121103286743,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,0,63,1.7486863136291504,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,0,1.6175044775009155,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,1,2.229937791824341,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,2,2.302562713623047,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,3,1.8577749729156494,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,4,1.736337423324585,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,5,1.3282089233398438,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,6,1.3777965307235718,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,7,1.7309626340866089,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,8,2.033630132675171,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,9,1.8537182807922363,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,10,1.7695832252502441,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,11,2.081256866455078,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,12,1.9816373586654663,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,13,2.089816093444824,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,14,2.0093488693237305,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,15,2.2425992488861084,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,16,1.9459511041641235,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,17,1.930284857749939,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,18,1.6159603595733643,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,19,1.8845312595367432,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,20,1.9927566051483154,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,21,1.9612892866134644,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,22,1.9579455852508545,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,23,2.016026020050049,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,24,2.0812902450561523,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,25,2.1867568492889404,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,26,2.254823684692383,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,27,2.092118978500366,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,28,1.798749566078186,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,29,1.6205891370773315,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,30,1.4631098508834839,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,31,1.4978375434875488,2047,4.125,0,,
llama31_8b,hadamard_g256_m1,hadamard,256,1,1,32,1.8442633152008057,2047,4.125,0,,
