layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
26,1,down,6353,False,0.11354944109916687,3.28050198899289
26,2,down,600,False,0.15586519241333008,1.9105356317177042
26,3,down,164348,False,0.10132776200771332,1.5298427695977217
26,4,down,22930,False,0.11008110642433167,2.9787791024620556
26,5,down,17,True,0.0955263078212738,1.0477360535685578
26,6,down,13511,False,0.10322018712759018,1.3705993162942212
26,7,down,14293,False,0.10310260206460953,1.2371624978482443
26,8,down,23606,False,0.10162407159805298,1.2923371100807481
26,9,down,247,True,0.09581341594457626,1.0477360535685578
26,10,down,24024,False,0.10340433567762375,1.4048327106287681
26,11,down,9155,False,0.11234671622514725,1.5396698697627162
26,12,down,1337,False,0.1278141885995865,2.3684597332986925
26,13,down,114,True,0.0957014411687851,1.0477360535685578
26,14,down,13555,False,0.10640649497509003,1.5338024507720183
26,15,down,42438,False,0.1039692610502243,1.4601321829974017
26,16,down,32824,False,0.1033540815114975,1.3412229670857825
26,17,down,24485,False,0.11187513917684555,1.9967563424816857
26,18,down,26824,False,0.10570144653320312,1.374836407643701
26,19,down,844,False,0.15075626969337463,1.4469624098320344
26,20,down,24672,False,0.10846229642629623,1.600960414397335
26,21,down,3337,False,0.11363469064235687,1.3215944467409535
26,22,down,26522,False,0.10213027149438858,1.2510046682034803
26,23,down,121131,False,0.10029438138008118,1.193347834298724
26,24,down,1624,False,0.11837848275899887,1.2037202356307992
26,25,down,47,True,0.09573876112699509,1.0477360535685578
26,26,down,3794,False,0.11250238865613937,1.8612430051521895
26,27,down,2026,False,0.11648587882518768,1.2260773956778768
26,28,down,31556,False,0.10280773043632507,1.3608929508626528
26,29,down,1062,False,0.13507279753684998,1.3110787842612852
26,30,down,17727,False,0.10207419097423553,1.3128140216147504
